File Name: not saved
Channel 1: 'IndexForce', 77660 values, engineering units: V, no filters.
Channel 2: 'ThumbForce', 77660 values, engineering units: V, no filters.
Channel 3: 'dial', 77660 values, engineering units: V, no filters.
Channel 4: 'FCR_EMG', 77660 values, engineering units: V, no filters.
Channel 5: 'FCU_EMG', 77660 values, engineering units: V, no filters.
Channel 6: 'ECR_EMG', 77660 values, engineering units: V, no filters.
Channel 7: 'ECU_EMG', 77660 values, engineering units: V, no filters.

-0.0015	-0.2168	0.3127	0.3037	0.108	0.0577	0.1687
0.0067	-0.24	0.2647	0.4942	0.042	-0.0091	0.1575
-0.0188	-0.192	0.081	0.3712	-0.1245	-0.0368	0.015
-0.0555	-0.198	-0.0578	-0.0653	-0.3458	0.012	-0.0788
-0.0615	-0.159	-0.1868	-0.4793	-0.2738	0.2505	-0.1478
-0.0668	-0.123	-0.2265	-0.7021	-0.0263	0.4185	-0.243
-0.0683	-0.2873	-0.27	-0.3496	0.3067	0.4815	-0.1785
-0.1035	-0.4485	-0.3391	0.1785	0.4132	0.186	-0.0975
-0.081	-0.1898	-0.2813	-0.0773	0.1822	-0.3436	-0.096
0.0532	0.4425	-0.126	-0.4493	-0.195	-0.5648	-0.1133
0.1807	1.0732	-0.1913	-0.1493	-0.108	-0.393	-0.1058
0.159	1.1077	-0.2033	-0.1545	0.0247	-0.1021	-0.0765
0.0577	0.4522	0.1102	-0.3398	-0.0015	-0.0436	-0.039
0.0262	0.219	0.3645	-0.2355	0.1552	0.0615	-0.0023
0.0352	0.1507	0.4237	-0.0046	0.1552	0.132	0.0187
0.036	-0.231	0.456	0.423	0.1185	0.0817	0.1125
0.0277	-0.2423	0.3982	0.759	0.1425	0.063	0.2505
0.0037	-0.2535	0.2235	0.7732	0.276	0.0787	0.291
-0.0143	-0.2153	0.1185	0.5572	0.2602	0.0967	0.1935
-0.0338	-0.0143	0.1672	0.0517	0.1387	0.0742	0.0262
-0.0143	0.0892	0.2235	-0.5475	-0.0008	0	-0.0713
-0.0023	0.039	0.2272	-0.4928	-0.1253	-0.1006	-0.0653
0.0195	-0.105	0.3007	-0.0615	-0.0968	-0.1305	0.0022
0.009	-0.021	0.294	0.1545	-0.042	0.009	0.0517
0.0015	0.0052	0.1822	0.3097	0.021	0.012	0.021
-0.006	0.0877	0.0652	0.3427	-0.1163	-0.0428	-0.0128
-0.0615	0.1762	0.072	0.0405	-0.0908	0.1012	-0.0113
-0.0135	0.24	0.201	-0.1328	0.0135	0.1702	0.0202
0.0285	0.2505	0.339	-0.066	0.021	0.2025	0.105
0.021	0.1237	0.4012	0.1012	0.0307	0.18	0.1755
0.0127	0.105	0.4095	0.1485	0.0742	0.1485	0.1335
0.0045	-0.0413	0.3435	0.0427	0.3105	0.1702	0.087
0.0045	-0.1696	0.2602	0.0562	0.3922	0.1312	0.0907
-0.0361	-0.2183	0.1222	0.0997	0.384	0.1417	0.171
-0.0833	-0.2843	-0.0405	0.027	0.342	0.186	0.1297
-0.1193	-0.3045	-0.1013	-0.0668	0.141	0.2317	-0.1021
-0.1006	-0.2408	0.0097	0.1185	-0.0555	0.2445	-0.2655
-0.0248	-0.0278	0.2085	0.1192	-0.2528	0.1425	-0.3293
-0.0173	0.0727	0.1695	-0.042	-0.426	-0.0675	-0.2588
-0.0158	-0.0233	0.075	0.0757	-0.522	-0.228	-0.2123
0.0352	-0.03	0.1102	0.1657	-0.5528	-0.1995	-0.1703
0.0435	0.12	0.1462	0.1297	-0.4905	-0.0428	-0.1103
0.054	0.2287	0.0765	0.1275	-0.321	0.0832	-0.0308
-0.006	0.366	0.15	-0.0713	-0.1388	0.0592	0.1275
0.0142	0.3795	0.3037	-0.1155	-0.012	-0.012	0.159
0.0877	0.3615	0.4897	-0.4583	0.1102	-0.0023	0.1132
0.036	0.369	0.5355	-1.0155	0.27	0.0277	0.0525
0.045	0.1927	0.3982	-0.957	0.2805	-0.1313	-0.012
0.0195	0.0187	0.2227	-0.738	0.1807	-0.3563	-0.0465
0.0067	-0.0158	-0.0135	-0.2445	0.0547	-0.3255	-0.0375
-0.0046	0.1087	-0.0975	0.3615	0.024	-0.1628	0.0127
-0.0383	0.0637	-0.1605	0.5572	0.1522	-0.0788	0.048
0.0195	-0.0263	-0.0525	0.384	0.1005	-0.1133	0.063
0.0112	0.0277	-0.0338	0.123	-0.1178	-0.2123	0.0517
-0.0278	-0.0233	-0.003	-0.0945	-0.1838	-0.1823	0.0697
-0.0398	-0.0023	0.0412	-0.1935	-0.2888	-0.06	0.1552
-0.0375	0.0112	0.018	-0.162	-0.417	0.0637	0.162
0.012	0.0232	0.0412	-0.0945	-0.2663	0.1462	0.1102
-0.0038	0.0675	-0.003	-0.0046	-0.0983	0.21	0.1747
-0.0225	0.093	0.1245	0.0232	0.1005	0.3592	0.3495
0.0037	0.207	0.1177	0.0352	0.2782	0.4035	0.474
-0.0233	0.1365	0.036	0.1627	0.1807	0.417	0.417
-0.0278	-0.1006	-0.0458	0.4627	0.1005	0.4132	0.249
-0.0706	-0.2753	-0.081	0.6165	0.174	0.2595	0.0525
-0.0788	-0.3045	0.0772	0.3442	0.2092	0.156	-0.162
0.0165	-0.123	0.1305	-0.0495	0.1702	0.0202	-0.297
0.0517	0.2437	0.1605	-0.2325	0.2017	-0.1396	-0.3593
0.0345	0.267	0.0712	-0.1905	0.2797	-0.1853	-0.414
-0.048	-0.132	-0.1275	-0.0046	0.2385	-0.2393	-0.4403
-0.0383	-0.0615	-0.0668	-0.0015	0.051	-0.3075	-0.3833
0.0307	0.114	0.0862	-0.0555	0.0615	-0.3075	-0.252
0.0142	0.0817	-0.0893	0.09	0.1605	-0.1575	-0.1508
0.027	0.135	-0.0338	0.0757	0.123	-0.0428	0.0135
0.0112	0.0412	0.1117	0.1185	0.0465	0.0817	0.1485
0.0075	0.024	0.2415	0.2962	-0.0585	0.2212	0.1282
0	0.0217	0.2812	0.6885	0.0345	0.3292	0.1147
-0.0375	0.0502	0.1755	0.7597	0.0802	0.426	0.1252
0.0135	0.1582	0.264	0.2182	0.0517	0.3675	0.1312
0.0547	0.2182	0.3825	-0.3391	0.1462	0.267	0.1125
0.0337	0.2835	0.5767	-0.7373	0.2175	0.0285	0.0975
0.0067	0.2505	0.549	-0.672	0.249	-0.2985	0.1057
0.0187	0.1717	0.3405	-0.2363	0.1867	-0.3615	0.189
0.0607	0.0405	0.1732	0.114	0.0225	-0.2235	0.3352
0.0405	-0.0511	0.1635	0.1582	-0.054	-0.1095	0.4717
-0.0165	-0.0038	0.1207	0.0555	-0.111	-0.0511	0.4732
-0.039	0.0015	0.0247	-0.0833	-0.2888	-0.0608	0.198
-0.0233	-0.12	0.0232	-0.1463	-0.2843	-0.0105	-0.0856
-0.0375	-0.1396	0.0547	-0.2693	-0.2948	0.0067	-0.2873
0.0052	0.0217	0.1432	-0.2355	-0.2483	-0.0548	-0.378
0.0637	0.27	0.1612	0.0705	0.0352	0.0277	-0.378
0.0052	0.2565	0.0787	0.3652	0.276	0.15	-0.393
-0.0585	-0.0128	0.0157	0.513	0.3742	0.2865	-0.3398
-0.0488	-0.054	-0.039	0.4155	0.3202	0.3892	-0.2693
-0.06	-0.0548	-0.1223	0.351	0.2715	0.4965	-0.1553
-0.027	-0.0653	-0.0135	0.225	0.156	0.5722	-0.0015
0.0412	0.165	0.2392	0.0547	0.1297	0.483	0.087
0.0487	0.2182	0.333	0.1747	0.099	0.2925	0.105
0.03	-0.1411	0.423	0.291	-0.0585	-0.003	0.1297
0.0052	-0.2603	0.5527	-0.1283	-0.1628	-0.3458	0.174
-0.0128	0.096	0.5385	-0.4965	-0.4238	-0.5843	0.2235
0.045	0.5482	0.4185	-0.363	-0.777	-0.63	0.297
0.0795	0.7605	0.2887	-0.1441	-0.7523	-0.5813	0.4192
0.0157	0.3472	0.2002	0.087	-0.4515	-0.4238	0.4702
-0.0165	-0.012	0.1777	0.3697	-0.2123	-0.3105	0.3772
-0.0608	-0.0623	-0.0046	0.312	0.0757	-0.2483	0.2985
-0.0856	-0.1703	-0.0346	-0.0338	0.201	-0.1095	0.0675
-0.0436	-0.0443	0.0187	-0.3368	0.1687	-0.0443	-0.111
-0.03	0.0472	-0.033	-0.6428	0.1485	0.1597	-0.1635
-0.0203	0.015	0.0892	-0.852	0.012	0.2467	-0.2633
-0.0458	0.0765	0.1567	-0.9908	-0.2963	0.003	-0.2535
0.042	0.396	0.3525	-0.8228	-0.36	-0.1028	-0.3038
0.1185	0.441	0.687	-0.246	-0.2475	-0.0263	-0.2813
0.084	0.1935	0.7042	0.0562	-0.2663	0.0637	-0.2265
0.0907	0.2167	0.5077	-0.0053	-0.054	-0.0465	-0.2108
0.0862	-0.0023	0.3015	-0.0308	0.0517	-0.1793	-0.1155
0.0705	-0.1733	0.033	0.1515	0.054	-0.1808	-0.0315
0.042	-0.1838	-0.0091	0.1635	0.2032	-0.0923	0.1245
0.0187	-0.309	-0.0308	0.132	0.1755	-0.0308	0.1027
0.003	-0.315	-0.153	0.3877	0.1627	0.0367	-0.0256
-0.0105	-0.3225	-0.336	0.4042	0.2325	0.1642	-0.06
-0.0346	-0.2821	-0.3878	0.303	0.402	0.1672	-0.0293
-0.0593	-0.2408	-0.3233	0.111	0.4732	0.1882	0.1635
-0.0113	-0.054	-0.1043	0.192	0.3592	0.285	0.2767
-0.0038	0.1492	-0.0353	0.2422	0.3067	0.2617	0.2235
-0.0023	0.0465	-0.0856	0.2145	0.183	0.1462	0.123
-0.0548	-0.1163	0.09	0.1627	0.0945	0.1072	0.0562
-0.0488	0.1095	-0.0188	-0.1883	0.0427	0.2467	0.0352
0.021	0.4342	-0.0068	-0.0623	0.003	0.4072	-0.0023
-0.0008	0.363	-0.0338	0.1072	0.048	0.3382	-0.0915
-0.0218	0.2625	-0.006	0.0922	0.0517	0.2347	-0.1733
-0.042	0.1455	0.2385	0.1012	0.1035	0.2017	-0.1875
-0.0383	-0.0413	0.2715	0.2392	0.228	0.0892	-0.099
-0.039	-0.0083	0.1575	0.3645	0.2032	-0.0923	0.0202
-0.0195	0	-0.0893	0.3405	0.1117	-0.0375	0.0555
-0.0128	-0.207	-0.1358	0.3022	0.051	-0.0436	0.0975
-0.0593	-0.24	0.0585	0.1927	0.0157	-0.105	0.1747
-0.0458	-0.153	0.2467	-0.06	0.045	0.009	0.3217
-0.0203	-0.1508	0.1717	-0.1238	0.2557	0.1582	0.3885
-0.024	-0.0203	0.1387	0.129	0.5407	0.3202	0.2077
-0.0398	0.036	0.081	0.1612	0.5527	0.3712	0.0187
-0.0698	-0.048	-0.0465	0.228	0.3675	0.3975	-0.1643
-0.048	-0.2033	0.0832	0.1515	0.1267	0.4582	-0.3308
-0.0128	-0.2535	0.1552	-0.0728	-0.132	0.5527	-0.3443
-0.0128	0.0217	0.279	-0.2881	-0.462	0.3652	-0.2693
0.0712	0.4665	0.5385	-0.318	-0.8715	-0.0706	-0.207
0.1762	1.0102	0.6217	-0.2378	-0.9293	-0.5018	-0.1298
0.144	1.0987	0.603	-0.312	-0.7065	-0.8693	0.075
0.045	0.5805	0.525	-0.2663	-0.429	-0.8543	0.3742
-0.0046	0.1447	0.5452	-0.1845	-0.1935	-0.6931	0.5332
0	-0.0346	0.5962	-0.0361	-0.1883	-0.4793	0.3735
0.0157	-0.0105	0.417	-0.0893	-0.2063	-0.3563	0.1252
0.0112	0.0337	0.2707	-0.2573	-0.1343	-0.2783	-0.0563
0.0082	0.0787	0.0937	-0.15	-0.0398	-0.0915	-0.2003
-0.0315	-0.0413	0.0427	0.1027	0.036	-0.0788	-0.2625
-0.0375	-0.1913	0.0517	0.0727	0.0832	0.0727	-0.255
-0.024	-0.1253	0.006	0.1785	0.1155	0.1545	-0.1845
-0.06	-0.1396	0.087	0.309	0.1065	0.1515	-0.1493
-0.048	-0.1418	0.0735	0.132	0.1065	0.2017	-0.0758
-0.0436	-0.0218	0.1042	-0.075	0.1252	0.2092	0.0817
-0.0383	0.1365	0.018	-0.1373	0.1717	0.261	0.1905
-0.0188	0.2077	-0.0165	0.138	0.2167	0.2992	0.2235
0.018	0.1762	0.1132	0.3352	0.1635	0.3457	0.1905
0.0435	0.1762	0.42	0.5265	0.1807	0.3975	0.1492
0.0352	0.1057	0.5992	0.585	0.228	0.489	0.102
0.027	0.006	0.3862	0.3352	0.3045	0.4462	0.102
-0.0015	-0.2836	0.2017	0.2767	0.4387	0.3877	0.1155
0.0045	-0.4748	0.0502	0.1927	0.4965	0.2925	0.0847
0.0217	-0.324	-0.0053	-0.1711	0.4507	0.0892	0.081
0.0097	-0.0225	-0.0113	-0.624	0.12	-0.216	0.0495
-0.0128	0.3442	-0.2408	-1.0155	-0.2363	-0.492	0.0615
-0.0488	0.3307	-0.4575	-0.7163	-0.1793	-0.3743	0.1312
-0.0735	0.0067	-0.477	-0.336	-0.195	-0.1973	0.0772
-0.0585	-0.1035	-0.2903	-0.4598	-0.2985	-0.1995	-0.0375
-0.0405	-0.1118	-0.0465	-0.5633	-0.1845	-0.186	-0.0338
-0.0015	-0.0825	0.0862	-0.5805	-0.0908	-0.0683	0.0562
-0.0105	0.0802	0.1732	-0.4793	-0.045	-0.0503	0.0427
0.0217	0.3187	0.18	-0.3045	0.0435	-0.0361	-0.0668
0.081	0.5452	0.183	0.1425	0.222	0.1215	-0.156
0.0292	0.3517	0.2167	0.6562	0.2062	0.156	-0.2423
0.051	0.1582	0.2152	0.6465	0.0892	0.0952	-0.3038
0.0892	0.1492	0.1065	0.4702	-0.0413	0.0157	-0.2963
-0.0158	-0.1433	-0.0113	0.3247	-0.1883	-0.0465	-0.222
-0.0465	-0.2978	0.2332	0.141	-0.2498	-0.1006	-0.1245
-0.0511	-0.2843	0.3562	0.078	-0.426	-0.2873	0.0135
-0.0533	-0.195	0.195	0.0945	-0.393	-0.4238	0.1447
0.009	-0.1006	0.222	0.4342	-0.1553	-0.1875	0.186
0.0405	-0.1058	0.2835	0.6465	-0.063	-0.0721	0.198
0.0585	0.144	0.2295	0.6165	0.0307	-0.0256	0.1732
0.0367	0.2655	0.3502	0.4237	0.126	0.2865	0.141
0.0412	0.1837	0.4852	-0.2693	0.2812	0.3487	0.1747
0.0247	0.3112	0.2542	-0.921	0.699	0.456	0.252
-0.0338	0.1402	-0.0105	-1.0148	0.9757	0.6735	0.156
-0.0128	-0.1058	-0.1973	-0.3315	0.9637	0.711	-0.042
-0.0323	0.1117	-0.2873	0.6067	0.7237	0.627	-0.1223
-0.045	0.2055	-0.1958	0.795	0.384	0.3742	-0.1845
-0.0188	0.162	0.0097	0.0255	0.0052	0.1485	-0.1696
-0.0165	0.099	0.2047	-0.3705	-0.543	-0.033	-0.114
0.0135	-0.0203	0.291	-0.3503	-1.0073	-0.4013	-0.063
0.0877	0.1552	0.5385	-0.501	-1.2751	-0.8055	0.0105
0.1387	0.4297	0.7845	-0.2791	-1.1813	-1.0485	0.1282
0.1012	0.3525	0.5805	0.0472	-0.7643	-0.9008	0.183
0.033	0.2062	0.3037	0.1987	-0.4088	-0.6525	0.0922
0.0315	0.1267	0.2175	0.105	-0.1973	-0.4673	0.0345
0.015	0.0607	0.1177	0.1537	-0.1073	-0.3008	-0.0015
-0.0263	-0.0465	0.0262	0.1822	-0.0053	-0.1673	-0.0436
-0.0436	-0.1433	0.0742	0.1102	0.0787	0.0135	-0.0893
-0.0383	-0.132	0.0675	0.108	0.1792	0.1147	-0.0825
-0.0315	-0.1418	0.033	0.0555	0.2865	0.2287	-0.0368
-0.0285	-0.0165	-0.0128	0.0352	0.3675	0.4035	0.1192
-0.0495	0.063	-0.0938	-0.06	0.4462	0.5572	0.261
-0.0436	0.0502	0.0105	-0.0645	0.477	0.651	0.171
-0.0353	0.0877	0.111	-0.0143	0.4747	0.627	0.066
-0.0091	0.0637	0.1462	0.2377	0.306	0.5955	-0.0293
0.0202	-0.0623	0.045	0.8445	0.084	0.5332	-0.0945
0.0045	-0.2153	-0.081	1.3995	0.135	0.5002	-0.0908
0.0112	-0.2153	0.0127	1.2562	0.3007	0.378	-0.0585
0.0135	-0.1756	0.165	0.432	0.201	0.264	-0.0256
0.0367	-0.0668	0.2092	-0.5243	0.1425	0.261	-0.0585
0.0015	0.0442	0.1462	-1.3545	0.1897	0.078	-0.0721
-0.045	-0.0091	0.1875	-1.5091	0.192	-0.2415	-0.0443
-0.054	0.063	0.201	-1.0508	-0.0008	-0.5731	0.0202
-0.0848	0.0712	0.2332	-0.8108	-0.3518	-0.7636	0.111
-0.0098	0.0817	0.4642	-0.5288	-0.3548	-0.7433	0.1972
-0.0195	0.3217	0.3787	0.033	-0.3368	-0.4425	0.15
-0.0436	0.3142	0.0615	0.3352	-0.2078	-0.129	0.0172
-0.0053	0.1762	-0.195	0.3405	0.0322	-0.0765	-0.0428
-0.0458	0.195	-0.3803	0.0652	0.1327	0.0465	-0.0908
-0.0458	0.2077	-0.1598	0.09	0.2565	0.2025	-0.0915
-0.0398	0.1057	0.069	0.3247	0.111	0.1755	-0.0706
-0.027	0.0712	0.168	0.2962	-0.1756	0.0427	-0.033
0.0067	0.0825	0.2602	0.2925	-0.1778	-0.0293	0.027
0.0052	-0.06	0.1192	0.3915	0.024	-0.0428	0.0795
0.0375	-0.054	0.1162	0.516	0.069	-0.0878	0.1792
0.0487	0.0465	0.1627	0.1792	0.159	-0.0495	0.2497
-0.0353	-0.1455	0.0997	-0.099	0.213	0.1027	0.1807
-0.0465	-0.2873	0.0037	0.0375	0.0067	0.333	0.09
-0.0338	-0.2693	0.0465	0.135	-0.0713	0.5722	0.036
-0.0375	-0.1778	0.1297	0.2925	-0.066	0.6105	0.0247
0.0285	0.1702	0.1095	0.3405	0.042	0.4477	0.0202
0.0787	0.441	-0.0091	0.1297	0.177	0.2542	-0.0548
-0.0053	0.1695	-0.114	-0.2228	0.2857	0.1035	-0.0315
-0.0788	-0.1065	0.0645	-0.7973	0.3345	-0.0915	0.1282
-0.03	0.0285	0.3982	-1.0005	0.126	-0.222	0.1987
0.0232	0.2617	0.603	-0.7035	-0.2011	-0.2588	0.0525
0.0375	0.5362	0.573	-0.4283	-0.297	-0.3105	-0.135
0.0232	0.4845	0.5415	-0.2258	-0.1793	-0.2618	-0.1883
-0.0075	0.3277	0.42	-0.084	-0.0405	-0.2325	-0.186
-0.024	0.1732	0.4792	0.2632	0.0975	-0.177	-0.0398
0	-0.0983	0.447	0.5302	0.0727	-0.0856	0.1057
-0.0075	-0.1583	0.216	0.492	0.0195	-0.0563	0.0637
-0.0181	-0.2205	0.165	0.3247	-0.1335	-0.0383	0.0442
0.0217	-0.1613	0.0217	0.1987	-0.2325	-0.0083	-0.0263
0.0262	-0.1411	0.0195	0.1942	-0.2858	0.0292	-0.132
0.0307	-0.093	-0.0623	0.1905	-0.2768	-0.0158	-0.1875
0.0255	-0.0615	-0.2213	0.1162	-0.2078	-0.0233	-0.2063
0.0157	-0.1305	-0.3353	0.057	-0.2258	-0.0023	-0.153
0.0285	-0.114	-0.2618	0.0667	-0.0533	-0.0023	-0.1178
0.0232	-0.1485	-0.0555	-0.048	0.0667	0.0037	-0.0188
0.0052	-0.039	0.042	-0.1478	0.0105	0.0262	0.057
0.0217	0.27	0.18	-0.231	-0.06	0.0892	0.0502
0.1095	0.6877	0.174	-0.1913	0.0517	0.174	0.066
0.0652	0.63	0.0975	-0.0368	0.2325	0.1702	0.0607
-0.0181	0.1635	0.2025	0.1455	0.2835	0.159	0.0307
0.009	0.0997	0.315	0.3975	0.285	0.0937	-0.0008
-0.0015	-0.0323	0.3427	0.3157	0.2032	-0.0885	-0.0353
0.018	-0.1538	0.3667	0.081	0.1215	-0.093	-0.0308
0.006	-0.1155	0.3	0.0532	0.0667	-0.0315	0.0352
0.009	-0.1163	0.2055	0.0172	0.0802	0.087	0.1065
0.0307	-0.0428	0.2077	0.0592	0.0697	0.2062	0.1485
0.0465	0.0015	0.2707	0.2197	0.1515	0.3457	0.1387
0.0697	0.042	0.1282	0.255	0.3997	0.5872	0.126
-0.0105	-0.084	-0.0818	0.267	0.5197	0.8775	0.126
-0.039	-0.24	-0.0908	0.4687	0.4935	0.9742	0.087
-0.0473	-0.3503	0.0615	0.6765	0.4837	0.8062	0.0397
-0.0683	-0.3225	0.0855	0.3135	0.3675	0.627	0.006
-0.0248	-0.0938	-0.2018	-0.3	0.1177	0.3892	-0.0263
-0.0091	0.2107	-0.1785	-0.6623	-0.1605	0.0855	0.009
0.039	0.7177	0.072	-1.1055	-0.423	-0.4823	0.078
0.0532	0.9165	0.1192	-1.2023	-0.5078	-0.927	0.141
-0.0181	0.5865	0.1252	-0.837	-0.5183	-1.0605	0.186
-0.0361	0.135	0.213	-0.5581	-0.441	-1.0516	0.183
-0.0098	0.0517	0.2662	-0.1193	-0.3908	-0.903	0.1582
-0.0105	0.0427	0.2377	0.4237	-0.4358	-0.8543	0.1612
0.0195	-0.0953	0.2595	0.1822	-0.324	-0.6353	0.147
-0.0375	-0.1793	0.1087	-0.1568	-0.159	-0.3795	0.048
-0.0938	-0.3038	0.0675	-0.0645	0.126	-0.2198	-0.0653
-0.0533	-0.315	0.1755	-0.0285	0.3285	-0.0818	-0.0735
-0.0653	-0.2843	0.1597	0.1965	0.345	-0.0046	0.0727
-0.0458	-0.153	0.0997	0.4357	0.423	0.1402	0.12
-0.0143	0.0472	0.1365	0.3277	0.243	0.0982	0.0142
0.0352	0.231	0.111	0.0165	0.162	0.072	-0.0698
0.0322	0.4725	0.0555	-0.0885	0.2415	0.2475	-0.1808
-0.0098	0.4065	-0.0278	-0.234	0.2182	0.4695	-0.2655
-0.0023	0.297	-0.0465	-0.2851	0.2827	0.621	-0.2738
-0.021	0.1065	0.2325	-0.0706	0.228	0.5025	-0.2468
0.0345	-0.0398	0.4132	0.1702	0.1755	0.3892	-0.2011
0.111	0.1987	0.5835	0.2392	0.0742	0.303	-0.1605
0.1792	0.3532	0.636	0.1785	-0.168	0.0097	-0.081
0.162	0.3247	0.5385	0.1567	-0.495	-0.3293	0.0232
0.039	0.2152	0.4957	0.117	-0.5835	-0.4395	0.1252
-0.0375	-0.0218	0.4072	0.1372	-0.3998	-0.3473	0.282
-0.0983	-0.2618	0.1552	0.1912	-0.294	-0.1965	0.3825
-0.0953	-0.1868	-0.0585	0.3787	-0.306	-0.0645	0.2805
-0.0533	-0.039	-0.042	0.5265	-0.198	0.0412	0.1477
-0.0533	-0.1373	0	0.4627	-0.0833	0.1447	0.1612
-0.0038	-0.012	0.0067	0.0315	-0.3496	0.1162	0.042
0.0037	0.0562	-0.006	-0.2993	-0.5273	0.171	-0.1808
0.0007	-0.0721	0.0052	-0.3803	-0.5273	0.2287	-0.2325
-0.0091	-0.0675	-0.1396	-0.6901	-0.3765	0.1552	-0.2573
-0.081	-0.0383	-0.153	-0.6931	-0.0248	0.225	-0.2078
-0.0165	0.0037	0.0495	-0.3165	0.228	0.2962	-0.1358
0.018	0.1222	0.1987	-0.075	0.2857	0.318	-0.1006
0.0135	0.2745	0.264	-0.1658	0.2505	0.2797	-0.0758
0.027	0.1807	0.2317	0.0667	0.2647	0.2242	-0.0983
0.006	-0.0615	0.1995	0.5715	0.2977	0.144	-0.0615
0.0067	-0.2273	0.21	0.6495	0.3712	0.009	-0.012
0.0037	-0.207	0.2055	0.405	0.2872	0	-0.015
0.0247	0.0532	0.2317	0.3697	0.174	-0.0263	-0.0383
0.0217	0.2475	0.2827	0.3495	0.0735	-0.0518	0.0277
-0.0368	0.0885	0.2497	0.1132	-0.0128	-0.0788	0.102
-0.0683	-0.1028	0.144	0.1237	0.0285	-0.0683	0.1207
-0.0615	-0.0721	-0.0188	-0.057	0.1065	0.039	0.1155
-0.042	-0.042	-0.0691	-0.1238	0.2752	-0.0308	0.0705
-0.0285	-0.0398	-0.06	0.0307	0.3975	-0.0525	0.048
-0.0368	0.0232	-0.1868	0.09	0.423	-0.0735	0.093
-0.0143	0.2227	-0.2558	-0.0608	0.4035	-0.0413	0.1582
-0.0323	0.3555	-0.3135	-0.2528	0.3367	0.132	0.1725
-0.0113	0.408	-0.1118	-0.2055	0.3022	0.234	0.168
0.0675	0.3945	0.0787	-0.303	0.2257	0.2362	0.1305
0.0577	0.1987	0.0817	-0.2708	0.2167	0.156	0.0877
0.033	0.0757	0.3075	0.012	0.27	0.1582	0.0855
-0.0188	-0.0713	0.3675	0.2715	0.2325	0.111	0.1027
-0.0233	-0.1785	0.1972	0.2542	0.1995	0.0855	0.1087
-0.015	-0.1583	-0.0683	0.2385	0.0922	0.1462	0.042
-0.0615	-0.225	-0.1245	0.1717	-0.0998	0.1815	-0.0225
-0.0338	-0.2873	0.0412	0.0337	-0.2625	0.1312	0.0052
0.009	-0.2318	0.0975	0.099	-0.462	0.0772	0.105
0.0255	-0.0503	0.1162	-0.0488	-0.51	0.0157	0.1402
0.0165	0.1207	0.1395	-0.3443	-0.4305	-0.1973	0.0555
0.0142	0.1762	0.195	-0.297	-0.393	-0.2235	-0.0436
0	0.1087	0.2445	0.0277	-0.2918	-0.1073	-0.0803
-0.006	0.0262	0.3142	0.0915	-0.0765	-0.1238	-0.0256
0.015	0.0615	0.3337	-0.2888	-0.0015	-0.0871	0.03
0.006	0.348	0.561	-0.4155	0.0255	0.0517	-0.0256
0.0232	0.5827	0.6727	-0.2145	0.2265	0.045	-0.1088
0.06	0.408	0.4717	-0.153	0.2887	-0.0878	-0.135
0.0892	0.222	0.3435	-0.0488	0.213	-0.1575	-0.1268
0.0825	0.153	0.1027	0.0817	0.2932	-0.075	-0.0706
0.0045	-0.021	0.0127	0.102	0.5722	0.129	0.009
-0.0638	-0.333	-0.0068	0.2647	0.537	0.2107	0.0765
-0.0015	-0.3503	0.0315	0.615	0.1717	0.2377	0.135
0.0645	-0.0023	0.0652	0.5835	-0.0795	0.1807	0.2707
0.0345	0.1132	0.0322	0.0217	-0.4088	0.0127	0.4762
0.0135	0.0742	0.0945	-0.1628	-0.8415	-0.2776	0.4522
-0.0053	0.2595	0.117	0.0502	-0.9458	-0.594	0.1312
-0.0143	0.216	0.2677	0.1447	-0.5438	-0.5993	-0.1673
-0.0218	0.1785	0.2235	0.039	-0.0413	-0.5835	-0.3668
-0.0465	0.387	0.0412	0.048	0.1455	-0.4515	-0.4853
-0.0473	0.1807	0.0022	0.1987	0.3135	-0.0375	-0.4695
-0.0638	-0.0135	-0.0555	-0.267	0.1425	0.1297	-0.3578
-0.0248	0.0742	0.12	-0.909	-0.2205	0.1537	-0.1883
0.0345	0.1485	0.3232	-0.765	-0.426	0.084	-0.0353
0.036	0.1582	0.411	-0.432	-0.5813	-0.1208	0.1065
0.0435	0.198	0.4702	-0.417	-0.4905	-0.2415	0.1725
0.039	0.1545	0.4162	-0.063	-0.3638	-0.249	0.06
0.0525	-0.1185	0.3532	0.504	-0.1208	-0.0953	-0.0188
0.009	-0.1665	0.2812	0.411	0.1117	-0.0533	0.0585
-0.015	-0.093	0.1657	0.0315	0.1897	-0.0181	0.0825
-0.0285	-0.0128	0.0615	-0.222	0.267	0.0945	0.0052
-0.0563	-0.0188	0.0465	-0.246	0.372	0.2212	-0.0375
-0.0263	-0.1568	-0.0008	0.1492	0.384	0.2827	0.012
-0.0585	-0.1245	-0.0938	0.3337	0.3022	0.3165	0.096
-0.0323	-0.0691	-0.1043	0.2535	0.2715	0.4845	0.1702
-0.012	-0.0188	-0.117	0.1455	0.1957	0.6352	0.2317
-0.0503	-0.0361	-0.1808	-0.3443	0.1957	0.843	0.186
-0.0173	-0.1448	-0.4178	-0.7568	0.225	1.0042	0.066
-0.0135	-0.1756	-0.504	-0.4275	0.3067	0.9765	-0.057
-0.0165	-0.1493	-0.2198	0.081	0.4335	0.81	-0.0871
