start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1058111,1092533,34422.25000000,1.2530,1.2497,1.2566,0.6160,329.0843,359.0454,0.0000,0.0000,0.0000,330.8229
1058111,1092544,34433.25000000,1.2530,1.2503,1.2566,0.5986,327.3196,359.1268,0.0000,0.0000,0.0000,329.0843
1058111,1092556,34444.38000000,1.2530,1.2503,1.2566,0.5986,327.3196,359.1268,0.0000,0.0000,0.0000,329.0843
1058111,1092567,34455.50000000,1.2529,1.2506,1.2566,0.5766,325.4909,359.1838,0.0000,0.0000,0.0000,327.3196
1058111,1092578,34466.63000000,1.2517,1.2492,1.2556,0.5211,321.9016,359.3973,0.0000,0.0000,0.0000,325.4909
1058111,1092589,34477.75000000,1.2514,1.2491,1.2554,0.5209,320.0492,359.4289,0.0000,0.0000,0.0000,321.9016
1058111,1092600,34488.88000000,1.2513,1.2489,1.2551,0.5115,318.2384,359.4912,0.0000,0.0000,0.0000,320.0492
1058111,1092611,34500.00000000,1.2518,1.2503,1.2552,0.5021,316.4840,359.5909,0.0000,0.0000,0.0000,318.2384
1058111,1092622,34511.13000000,1.2515,1.2501,1.2551,0.4729,314.6223,359.6577,0.0000,0.0000,0.0000,316.4840
1058111,1092633,34522.13000000,1.2515,1.2499,1.2546,0.4929,312.8528,359.6896,0.0000,0.0000,0.0000,314.6223
1058111,1092645,34533.38000000,1.2510,1.2489,1.2541,0.5245,311.1578,359.8778,0.0000,0.0000,0.0000,312.8528
1058111,1092656,34544.50000000,1.2508,1.2480,1.2538,0.5348,309.4325,359.8702,0.0000,0.0000,0.0000,311.1578
1058111,1092667,34555.63000000,1.2505,1.2485,1.2537,0.5630,307.6407,359.9135,0.0000,0.0000,0.0000,309.4325
1058111,1092678,34566.75000000,1.2506,1.2501,1.2534,0.6010,305.8895,0.0684,0.0000,0.0000,0.0000,307.6407
1058111,1092689,34577.88000000,1.2502,1.2500,1.2534,0.6287,304.1002,0.1084,0.0000,0.0000,0.0000,305.8895
1058111,1092700,34589.00000000,1.2500,1.2504,1.2530,0.6380,302.2758,0.1167,0.0000,0.0000,0.0000,304.1002
1058111,1092711,34600.00000000,1.2501,1.2506,1.2529,0.7036,300.4759,0.2571,0.0000,0.0000,0.0000,302.2758
1058111,1092722,34611.13000000,1.2499,1.2506,1.2528,0.7650,298.6694,0.2703,0.0000,0.0000,0.0000,300.4759
1058111,1092733,34622.25000000,1.2497,1.2507,1.2525,0.7821,296.8797,0.3065,0.0000,0.0000,0.0000,298.6694
1058111,1092745,34633.38000000,1.2499,1.2485,1.2526,0.7930,295.1125,0.4070,0.0000,0.0000,0.0000,296.8797
1058111,1092756,34644.50000000,1.2497,1.2490,1.2523,0.8277,293.3134,0.4282,0.0000,0.0000,0.0000,295.1125
1058111,1092767,34655.63000000,1.2495,1.2493,1.2520,0.8666,291.4450,0.4563,0.0000,0.0000,0.0000,293.3134
1058111,1092778,34666.75000000,1.2499,1.2512,1.2521,0.8731,289.5696,0.5350,0.0000,0.0000,0.0000,291.4450
1058111,1092789,34677.88000000,1.2500,1.2515,1.2516,0.9049,287.6443,0.5104,0.0000,0.0000,0.0000,289.5696
1058111,1092800,34688.88000000,1.2500,1.2516,1.2512,0.9606,285.7731,0.5634,0.0000,0.0000,0.0000,287.6443
1058111,1092811,34700.00000000,1.2499,1.2496,1.2511,1.0288,283.8238,0.6440,0.0000,0.0000,0.0000,285.7731
1058111,1092822,34711.13000000,1.2499,1.2501,1.2507,1.0479,281.9449,0.6802,0.0000,0.0000,0.0000,283.8238
1058111,1092833,34722.25000000,1.2499,1.2503,1.2502,1.1083,280.0596,0.6693,0.0000,0.0000,0.0000,281.9449
1058111,1092845,34733.38000000,1.2495,1.2491,1.2497,1.1573,278.1651,0.7309,0.0000,0.0000,0.0000,280.0596
1058111,1092856,34744.50000000,1.2494,1.2491,1.2494,1.1792,276.2339,0.7166,0.0000,0.0000,0.0000,278.1651
1058111,1092867,34755.63000000,1.2493,1.2492,1.2490,1.2129,274.2981,0.7690,0.0000,0.0000,0.0000,276.2339
1058111,1092878,34766.63000000,1.2494,1.2493,1.2489,1.2767,272.3617,0.7931,0.0000,0.0000,0.0000,274.2981
1058111,1092889,34777.75000000,1.2494,1.2494,1.2485,1.2887,270.4193,0.8447,0.0000,0.0000,0.0000,272.3617
1058111,1092900,34788.88000000,1.2494,1.2488,1.2486,1.3074,268.4661,0.9217,0.0000,0.0000,0.0000,270.4193
1058111,1092911,34800.00000000,1.2493,1.2488,1.2484,1.3837,266.6187,0.9151,0.0000,0.0000,0.0000,268.4661
1058111,1092922,34811.13000000,1.2495,1.2484,1.2480,1.4030,264.7192,0.9420,0.0000,0.0000,0.0000,266.6187
1058111,1092933,34822.25000000,1.2493,1.2489,1.2480,1.5020,262.8051,1.0245,0.0000,0.0000,0.0000,264.7192
1058111,1092945,34833.38000000,1.2495,1.2504,1.2477,1.5162,261.0054,1.1485,0.0000,0.0000,0.0000,262.8051
1058111,1092956,34844.50000000,1.2495,1.2498,1.2475,1.5738,259.1045,1.1513,0.0000,0.0000,0.0000,261.0054
1058111,1092967,34855.50000000,1.2499,1.2487,1.2475,1.6537,257.1082,1.1600,0.0000,0.0000,0.0000,259.1045
1058111,1092978,34866.63000000,1.2504,1.2497,1.2475,1.6267,255.1925,1.2703,0.0000,0.0000,0.0000,257.1082
1058111,1092989,34877.75000000,1.2506,1.2502,1.2472,1.6973,253.1681,1.2845,0.0000,0.0000,0.0000,255.1925
1058111,1093000,34888.88000000,1.2506,1.2497,1.2470,1.7618,251.1864,1.2732,0.0000,0.0000,0.0000,253.1681
1058111,1093011,34900.00000000,1.2505,1.2485,1.2467,1.7629,249.2420,1.3654,0.0000,0.0000,0.0000,251.1864
1058111,1093022,34911.13000000,1.2506,1.2492,1.2464,1.8033,247.2260,1.4052,0.0000,0.0000,0.0000,249.2420
1058111,1093033,34922.25000000,1.2507,1.2488,1.2463,1.8676,245.2766,1.3966,0.0000,0.0000,0.0000,247.2260
1058111,1093044,34933.25000000,1.2501,1.2468,1.2457,1.9508,243.3948,1.4603,0.0000,0.0000,0.0000,245.2766
1058111,1093056,34944.38000000,1.2504,1.2467,1.2450,2.0069,241.4360,1.4480,0.0000,0.0000,0.0000,243.3948
1058111,1093067,34955.50000000,1.2503,1.2490,1.2452,2.0429,239.6071,1.4272,0.0000,0.0000,0.0000,241.4360
1058111,1093078,34966.63000000,1.2505,1.2487,1.2450,2.0574,237.8251,1.5295,0.0000,0.0000,0.0000,239.6071
1058111,1093089,34977.75000000,1.2507,1.2485,1.2444,2.1469,235.9321,1.4422,0.0000,0.0000,0.0000,237.8251
1058111,1093100,34988.88000000,1.2508,1.2482,1.2442,2.1121,234.0942,1.4814,0.0000,0.0000,0.0000,235.9321
1058111,1093111,35000.00000000,1.2513,1.2496,1.2440,2.2003,232.2801,1.4387,0.0000,0.0000,0.0000,234.0942
1058111,1093122,35011.13000000,1.2515,1.2494,1.2438,2.2402,230.4871,1.3547,0.0000,0.0000,0.0000,232.2801
1058111,1093133,35022.13000000,1.2517,1.2489,1.2438,2.1959,228.7129,1.3196,0.0000,0.0000,0.0000,230.4871
1058111,1093145,35033.38000000,1.2520,1.2487,1.2436,2.2040,226.9081,1.3448,0.0000,0.0000,0.0000,228.7129
1058111,1093156,35044.50000000,1.2520,1.2491,1.2436,2.2589,225.0378,1.2957,0.0000,0.0000,0.0000,226.9081
1058111,1093167,35055.63000000,1.2522,1.2488,1.2434,2.2265,223.2256,1.2253,0.0000,0.0000,0.0000,225.0378
1058111,1093178,35066.75000000,1.2522,1.2488,1.2434,2.2265,223.2256,1.2253,0.0000,0.0000,0.0000,225.0378
1058111,1093189,35077.88000000,1.2522,1.2488,1.2432,2.2952,221.3888,1.3037,0.0000,0.0000,0.0000,223.2256
1058111,1093200,35089.00000000,1.2525,1.2483,1.2430,2.3411,219.4771,1.2015,0.0000,0.0000,0.0000,221.3888
1058111,1093211,35100.00000000,1.2526,1.2490,1.2427,2.3189,217.5415,1.2121,0.0000,0.0000,0.0000,219.4771
1058111,1093222,35111.13000000,1.2531,1.2487,1.2423,2.3128,213.4485,1.1379,0.0000,0.0000,0.0000,215.5052
1058111,1093233,35122.25000000,1.2533,1.2479,1.2420,2.3325,211.3506,1.1624,0.0000,0.0000,0.0000,213.4485
1058111,1093245,35133.38000000,1.2535,1.2481,1.2418,2.3564,209.1216,1.1242,0.0000,0.0000,0.0000,211.3506
1058111,1093256,35144.50000000,1.2536,1.2480,1.2418,2.3575,206.9464,1.0906,0.0000,0.0000,0.0000,209.1216
1058111,1093267,35155.63000000,1.2537,1.2489,1.2416,2.3865,204.7129,1.0590,0.0000,0.0000,0.0000,206.9464
1058111,1093278,35166.75000000,1.2542,1.2486,1.2415,2.4171,202.4944,1.0891,0.0000,0.0000,0.0000,204.7129
1058111,1093289,35177.88000000,1.2542,1.2486,1.2415,2.4171,202.4944,1.0891,0.0000,0.0000,0.0000,204.7129
1058111,1093300,35188.88000000,1.2550,1.2484,1.2414,2.4960,198.0023,0.9132,0.0000,0.0000,0.0000,200.2745
1058111,1093311,35200.00000000,1.2553,1.2492,1.2412,2.5124,195.7166,1.0005,0.0000,0.0000,0.0000,198.0023
1058111,1093322,35211.13000000,1.2553,1.2492,1.2412,2.5124,195.7166,1.0005,0.0000,0.0000,0.0000,198.0023
1058111,1093333,35222.25000000,1.2562,1.2503,1.2411,2.6486,191.2608,0.8338,0.0000,0.0000,0.0000,193.5072
1058111,1093345,35233.38000000,1.2567,1.2504,1.2413,2.6409,189.0755,0.8639,0.0000,0.0000,0.0000,191.2608
1058111,1093356,35244.50000000,1.2567,1.2504,1.2413,2.6409,189.0755,0.8639,0.0000,0.0000,0.0000,191.2608
1058111,1093367,35255.63000000,1.2571,1.2501,1.2412,2.6871,186.9115,0.8065,0.0000,0.0000,0.0000,189.0755
1058111,1093378,35266.63000000,1.2572,1.2479,1.2411,2.7937,182.7468,0.7625,0.0000,0.0000,0.0000,184.7709
1058111,1093389,35277.75000000,1.2572,1.2479,1.2411,2.7937,182.7468,0.7625,0.0000,0.0000,0.0000,184.7709
1058111,1093400,35288.88000000,1.2576,1.2457,1.2413,2.8562,178.6655,0.5588,0.0000,0.0000,0.0000,180.6808
1058111,1093411,35300.00000000,1.2587,1.2471,1.2417,3.0675,176.6862,0.5158,0.0000,0.0000,0.0000,178.6655
1058111,1093422,35311.13000000,1.2591,1.2458,1.2417,3.0837,174.7297,0.4296,0.0000,0.0000,0.0000,176.6862
1058111,1093433,35322.25000000,1.2592,1.2486,1.2414,3.1597,172.7247,0.3809,0.0000,0.0000,0.0000,174.7297
1058111,1093445,35333.38000000,1.2593,1.2481,1.2414,3.2283,170.7849,0.3443,0.0000,0.0000,0.0000,172.7247
1058111,1093456,35344.50000000,1.2593,1.2481,1.2414,3.2283,170.7849,0.3443,0.0000,0.0000,0.0000,172.7247
1058111,1093467,35355.50000000,1.2597,1.2491,1.2414,3.2525,166.8655,0.2045,0.0000,0.0000,0.0000,168.8220
1058111,1093478,35366.63000000,1.2599,1.2487,1.2414,3.3719,164.8444,0.2124,0.0000,0.0000,0.0000,166.8655
1058111,1093489,35377.75000000,1.2599,1.2487,1.2414,3.3719,164.8444,0.2124,0.0000,0.0000,0.0000,166.8655
1058111,1093500,35388.88000000,1.2605,1.2489,1.2418,3.2997,160.7036,0.0905,0.0000,0.0000,0.0000,162.8218
1058111,1093511,35400.00000000,1.2605,1.2489,1.2418,3.2997,160.7036,0.0905,0.0000,0.0000,0.0000,162.8218
1058111,1093522,35411.13000000,1.2606,1.2485,1.2420,3.3269,158.6711,0.0092,0.0000,0.0000,0.0000,160.7036
1058111,1093533,35422.25000000,1.2613,1.2480,1.2423,3.2642,154.5424,359.8830,0.0000,0.0000,0.0000,156.6368
1058111,1093544,35433.25000000,1.2614,1.2477,1.2425,3.2785,152.4635,359.7838,0.0000,0.0000,0.0000,154.5424
1058111,1093556,35444.38000000,1.2614,1.2477,1.2425,3.2785,152.4635,359.7838,0.0000,0.0000,0.0000,154.5424
1058111,1093567,35455.50000000,1.2618,1.2468,1.2426,3.2073,150.4037,359.7177,0.0000,0.0000,0.0000,152.4635
1058111,1093578,35466.63000000,1.2624,1.2448,1.2432,3.2460,146.1269,359.5721,0.0000,0.0000,0.0000,148.2877
1058111,1093589,35477.75000000,1.2624,1.2448,1.2432,3.2460,146.1269,359.5721,0.0000,0.0000,0.0000,148.2877
1058111,1093600,35488.88000000,1.2627,1.2469,1.2431,3.2564,141.9671,359.3833,0.0000,0.0000,0.0000,144.0760
1058111,1093611,35500.00000000,1.2627,1.2469,1.2431,3.2564,141.9671,359.3833,0.0000,0.0000,0.0000,144.0760
1058111,1093622,35511.13000000,1.2632,1.2476,1.2433,3.1921,139.8505,359.3242,0.0000,0.0000,0.0000,141.9671
1058111,1093633,35522.13000000,1.2632,1.2479,1.2441,3.1945,135.6343,359.1359,0.0000,0.0000,0.0000,137.7154
1058111,1093645,35533.38000000,1.2632,1.2479,1.2441,3.1945,135.6343,359.1359,0.0000,0.0000,0.0000,137.7154
1058111,1093656,35544.50000000,1.2630,1.2491,1.2441,3.2498,133.5931,359.1074,0.0000,0.0000,0.0000,135.6343
1058111,1093667,35555.63000000,1.2638,1.2459,1.2439,3.2216,129.3676,358.9206,0.0000,0.0000,0.0000,133.5931
1058111,1093678,35566.75000000,1.2638,1.2459,1.2439,3.2216,129.3676,358.9206,0.0000,0.0000,0.0000,133.5931
1058111,1093689,35577.88000000,1.2645,1.2470,1.2443,3.2119,127.3861,358.8994,0.0000,0.0000,0.0000,129.3676
1058111,1093700,35589.00000000,1.2643,1.2483,1.2455,3.1529,123.3075,358.7327,0.0000,0.0000,0.0000,125.3514
1058111,1093711,35600.00000000,1.2650,1.2495,1.2461,3.1391,121.2670,358.6136,0.0000,0.0000,0.0000,123.3075
1058111,1093722,35611.13000000,1.2650,1.2499,1.2465,3.0883,119.2295,358.6065,0.0000,0.0000,0.0000,121.2670
1058111,1093733,35622.25000000,1.2653,1.2477,1.2468,3.0628,117.1481,358.4803,0.0000,0.0000,0.0000,119.2295
1058111,1093745,35633.38000000,1.2654,1.2465,1.2472,2.9956,115.0721,358.3509,0.0000,0.0000,0.0000,117.1481
1058111,1093756,35644.50000000,1.2655,1.2467,1.2473,2.9696,112.9575,358.3033,0.0000,0.0000,0.0000,115.0721
1058111,1093767,35655.63000000,1.2653,1.2499,1.2472,2.9984,110.8701,358.2997,0.0000,0.0000,0.0000,112.9575
1058111,1093778,35666.75000000,1.2653,1.2499,1.2472,2.9984,110.8701,358.2997,0.0000,0.0000,0.0000,112.9575
1058111,1093789,35677.88000000,1.2651,1.2491,1.2475,2.7837,106.5148,358.2722,0.0000,0.0000,0.0000,108.6903
1058111,1093800,35688.88000000,1.2652,1.2477,1.2480,2.8273,104.4815,358.2076,0.0000,0.0000,0.0000,106.5148
1058111,1093811,35700.00000000,1.2651,1.2470,1.2482,2.8166,102.4222,358.1873,0.0000,0.0000,0.0000,104.4815
1058111,1093822,35711.13000000,1.2651,1.2470,1.2482,2.8166,102.4222,358.1873,0.0000,0.0000,0.0000,104.4815
1058111,1093833,35722.25000000,1.2649,1.2473,1.2487,2.7712,98.1219,358.1841,0.0000,0.0000,0.0000,100.2748
1058111,1093845,35733.38000000,1.2649,1.2473,1.2487,2.7712,98.1219,358.1841,0.0000,0.0000,0.0000,100.2748
1058111,1093856,35744.50000000,1.2656,1.2498,1.2492,2.8090,96.0657,358.0442,0.0000,0.0000,0.0000,98.1219
1058111,1093867,35755.63000000,1.2659,1.2519,1.2499,2.6559,91.4697,358.0954,0.0000,0.0000,0.0000,93.8347
1058111,1093878,35766.63000000,1.2659,1.2519,1.2499,2.6559,91.4697,358.0954,0.0000,0.0000,0.0000,93.8347
1058111,1093889,35777.75000000,1.2659,1.2536,1.2503,2.4858,86.9522,357.9945,0.0000,0.0000,0.0000,89.2343
1058111,1093900,35788.88000000,1.2661,1.2504,1.2512,2.4773,84.6715,358.0397,0.0000,0.0000,0.0000,86.9522
1058111,1093911,35800.00000000,1.2655,1.2495,1.2511,2.4726,82.6130,357.9078,0.0000,0.0000,0.0000,84.6715
1058111,1093922,35811.13000000,1.2655,1.2495,1.2511,2.4726,82.6130,357.9078,0.0000,0.0000,0.0000,84.6715
1058111,1093933,35822.25000000,1.2655,1.2501,1.2519,2.3965,78.1638,357.9907,0.0000,0.0000,0.0000,80.4399
1058111,1093945,35833.38000000,1.2655,1.2501,1.2519,2.3965,78.1638,357.9907,0.0000,0.0000,0.0000,80.4399
1058111,1093956,35844.50000000,1.2651,1.2497,1.2520,2.3534,75.9460,357.9663,0.0000,0.0000,0.0000,78.1638
1058111,1093967,35855.50000000,1.2650,1.2516,1.2520,2.4112,73.8762,357.9008,0.0000,0.0000,0.0000,75.9460
1058111,1093978,35866.63000000,1.2652,1.2521,1.2524,2.3074,71.7184,357.9161,0.0000,0.0000,0.0000,73.8762
1058111,1093989,35877.75000000,1.2648,1.2511,1.2525,2.3153,69.5934,357.9434,0.0000,0.0000,0.0000,71.7184
1058111,1094000,35888.88000000,1.2647,1.2507,1.2527,2.3055,67.5364,358.0201,0.0000,0.0000,0.0000,69.5934
1058111,1094011,35900.00000000,1.2648,1.2493,1.2533,2.4699,65.7158,357.9321,0.0000,0.0000,0.0000,67.5364
1058111,1094022,35911.13000000,1.2641,1.2468,1.2538,2.3591,63.6056,357.9708,0.0000,0.0000,0.0000,65.7158
1058111,1094033,35922.25000000,1.2641,1.2478,1.2540,2.2699,61.5586,358.0448,0.0000,0.0000,0.0000,63.6056
1058111,1094044,35933.25000000,1.2639,1.2474,1.2543,2.2695,59.5657,358.1143,0.0000,0.0000,0.0000,61.5586
1058111,1094056,35944.38000000,1.2639,1.2477,1.2548,2.4104,57.8610,357.8701,0.0000,0.0000,0.0000,59.5657
1058111,1094067,35955.50000000,1.2636,1.2463,1.2551,2.1972,55.9063,357.9677,0.0000,0.0000,0.0000,57.8610
1058111,1094078,35966.63000000,1.2635,1.2469,1.2552,2.1971,54.0980,358.0276,0.0000,0.0000,0.0000,55.9063
1058111,1094089,35977.75000000,1.2631,1.2475,1.2556,2.2888,52.3686,357.9332,0.0000,0.0000,0.0000,54.0980
1058111,1094100,35988.88000000,1.2629,1.2466,1.2557,2.2041,50.5836,357.9597,0.0000,0.0000,0.0000,52.3686
1058111,1094111,36000.00000000,1.2626,1.2484,1.2557,2.1325,48.8718,357.9818,0.0000,0.0000,0.0000,50.5836
1058111,1094122,36011.13000000,1.2625,1.2479,1.2560,2.1116,47.2344,357.9644,0.0000,0.0000,0.0000,48.8718
1058111,1094133,36022.13000000,1.2624,1.2477,1.2558,2.0996,45.4593,358.0557,0.0000,0.0000,0.0000,47.2344
1058111,1094145,36033.38000000,1.2623,1.2487,1.2559,2.0676,43.8871,358.0113,0.0000,0.0000,0.0000,45.4593
1058111,1094156,36044.50000000,1.2623,1.2487,1.2556,2.0210,42.2379,358.0895,0.0000,0.0000,0.0000,43.8871
1058111,1094167,36055.63000000,1.2618,1.2501,1.2560,1.9963,40.7467,358.0676,0.0000,0.0000,0.0000,42.2379
1058111,1094178,36066.75000000,1.2618,1.2496,1.2561,1.9741,39.1493,358.0332,0.0000,0.0000,0.0000,40.7467
1058111,1094189,36077.88000000,1.2615,1.2494,1.2558,1.9612,37.6071,358.0576,0.0000,0.0000,0.0000,39.1493
1058111,1094200,36089.00000000,1.2612,1.2488,1.2560,1.9560,36.1287,358.1046,0.0000,0.0000,0.0000,37.6071
1058111,1094211,36100.00000000,1.2613,1.2481,1.2564,1.9422,34.6177,358.0732,0.0000,0.0000,0.0000,36.1287
1058111,1094222,36111.13000000,1.2610,1.2490,1.2567,1.9175,33.0543,358.1555,0.0000,0.0000,0.0000,34.6177
1058111,1094233,36122.25000000,1.2607,1.2478,1.2568,1.8889,31.6810,358.1231,0.0000,0.0000,0.0000,33.0543
1058111,1094245,36133.38000000,1.2605,1.2480,1.2569,1.9222,30.2731,358.1102,0.0000,0.0000,0.0000,31.6810
1058111,1094256,36144.50000000,1.2608,1.2492,1.2574,1.8561,28.7972,358.1516,0.0000,0.0000,0.0000,30.2731
1058111,1094267,36155.63000000,1.2607,1.2486,1.2573,1.7511,27.3393,358.1902,0.0000,0.0000,0.0000,28.7972
1058111,1094278,36166.75000000,1.2606,1.2486,1.2574,1.6755,25.8689,358.2362,0.0000,0.0000,0.0000,27.3393
1058111,1094289,36177.88000000,1.2605,1.2482,1.2577,1.6250,24.3816,358.2552,0.0000,0.0000,0.0000,25.8689
1058111,1094300,36188.88000000,1.2603,1.2472,1.2576,1.5940,22.9720,358.2693,0.0000,0.0000,0.0000,24.3816
1058111,1094311,36200.00000000,1.2592,1.2478,1.2572,1.5689,21.4936,358.2731,0.0000,0.0000,0.0000,22.9720
1058111,1094322,36211.13000000,1.2591,1.2478,1.2572,1.5289,19.9577,358.2698,0.0000,0.0000,0.0000,21.4936
1058111,1094333,36222.25000000,1.2587,1.2472,1.2574,1.5305,18.4909,358.2428,0.0000,0.0000,0.0000,19.9577
1058111,1094345,36233.38000000,1.2583,1.2478,1.2573,1.4648,16.9352,358.2630,0.0000,0.0000,0.0000,18.4909
1058111,1094356,36244.50000000,1.2587,1.2482,1.2574,1.3587,15.3565,358.3140,0.0000,0.0000,0.0000,16.9352
1058111,1094367,36255.63000000,1.2584,1.2489,1.2577,1.3039,13.8479,358.3036,0.0000,0.0000,0.0000,15.3565
1058111,1094378,36266.63000000,1.2578,1.2480,1.2576,1.3635,12.2469,358.2875,0.0000,0.0000,0.0000,13.8479
1058111,1094389,36277.75000000,1.2579,1.2479,1.2575,1.3119,10.5317,358.2641,0.0000,0.0000,0.0000,12.2469
1058111,1094400,36288.88000000,1.2575,1.2491,1.2579,1.2254,8.9011,358.2895,0.0000,0.0000,0.0000,10.5317
1058111,1094411,36300.00000000,1.2575,1.2502,1.2580,1.1892,7.1284,358.3806,0.0000,0.0000,0.0000,8.9011
1058111,1094422,36311.13000000,1.2571,1.2503,1.2578,1.1535,5.3777,358.3595,0.0000,0.0000,0.0000,7.1284
1058111,1094433,36322.25000000,1.2569,1.2507,1.2581,1.0318,3.5492,358.3765,0.0000,0.0000,0.0000,5.3777
1058111,1094445,36333.38000000,1.2568,1.2489,1.2584,1.0420,1.7640,358.3610,0.0000,0.0000,0.0000,3.5492
1058111,1094456,36344.50000000,1.2566,1.2481,1.2580,0.9236,359.8316,358.5085,0.0000,0.0000,0.0000,1.7640
1058111,1094467,36355.50000000,1.2562,1.2488,1.2582,0.8463,357.9643,358.4556,0.0000,0.0000,0.0000,359.8316
1058111,1094478,36366.63000000,1.2563,1.2488,1.2583,0.8595,356.0237,358.5617,0.0000,0.0000,0.0000,357.9643
1058111,1094489,36377.75000000,1.2561,1.2498,1.2580,0.7997,353.9921,358.6489,0.0000,0.0000,0.0000,356.0237
1058111,1094500,36388.88000000,1.2560,1.2506,1.2584,0.7338,352.0622,358.5439,0.0000,0.0000,0.0000,353.9921
1058111,1094511,36400.00000000,1.2552,1.2491,1.2582,0.6820,350.0587,358.6768,0.0000,0.0000,0.0000,352.0622
1058111,1094522,36411.13000000,1.2548,1.2501,1.2576,0.5982,347.9752,358.7415,0.0000,0.0000,0.0000,350.0587
1058111,1094533,36422.25000000,1.2548,1.2475,1.2571,0.5736,345.9217,358.7478,0.0000,0.0000,0.0000,347.9752
1058111,1094544,36433.25000000,1.2543,1.2489,1.2567,0.5741,343.8445,358.8008,0.0000,0.0000,0.0000,345.9217
1058111,1094556,36444.38000000,1.2537,1.2492,1.2570,0.5546,341.8073,358.8392,0.0000,0.0000,0.0000,343.8445
1058111,1094567,36455.50000000,1.2534,1.2491,1.2568,0.5320,339.7211,358.9103,0.0000,0.0000,0.0000,341.8073
1058111,1094578,36466.63000000,1.2533,1.2492,1.2567,0.5319,337.6663,358.9487,0.0000,0.0000,0.0000,339.7211
1058111,1094589,36477.75000000,1.2529,1.2496,1.2567,0.5277,335.6422,358.9819,0.0000,0.0000,0.0000,337.6663
1058111,1094600,36488.88000000,1.2527,1.2489,1.2564,0.5200,333.5865,359.0373,0.0000,0.0000,0.0000,335.6422
1058111,1094611,36500.00000000,1.2529,1.2497,1.2566,0.5769,331.5280,359.0558,0.0000,0.0000,0.0000,333.5865
1058111,1094622,36511.13000000,1.2527,1.2495,1.2564,0.5349,329.4792,359.1220,0.0000,0.0000,0.0000,331.5280
1058111,1094633,36522.13000000,1.2525,1.2499,1.2562,0.5469,327.4792,359.1598,0.0000,0.0000,0.0000,329.4792
1058111,1094645,36533.38000000,1.2528,1.2497,1.2563,0.4978,325.4835,359.3231,0.0000,0.0000,0.0000,327.4792
1058111,1094656,36544.50000000,1.2526,1.2492,1.2563,0.4743,323.4336,359.3781,0.0000,0.0000,0.0000,325.4835
1058111,1094667,36555.63000000,1.2525,1.2491,1.2559,0.4825,321.3667,359.4362,0.0000,0.0000,0.0000,323.4336
1058111,1094678,36566.75000000,1.2520,1.2496,1.2554,0.5419,319.4661,359.5464,0.0000,0.0000,0.0000,321.3667
1058111,1094689,36577.88000000,1.2517,1.2491,1.2556,0.5351,317.5532,359.5859,0.0000,0.0000,0.0000,319.4661
1058111,1094700,36589.00000000,1.2514,1.2496,1.2550,0.5643,315.6601,359.6292,0.0000,0.0000,0.0000,317.5532
1058111,1094711,36600.00000000,1.2512,1.2496,1.2549,0.5015,313.8170,359.7558,0.0000,0.0000,0.0000,315.6601
1058111,1094722,36611.13000000,1.2511,1.2492,1.2546,0.5243,311.9724,359.8007,0.0000,0.0000,0.0000,313.8170
1058111,1094733,36622.25000000,1.2508,1.2491,1.2542,0.5449,310.1108,359.8610,0.0000,0.0000,0.0000,311.9724
1058111,1094745,36633.38000000,1.2506,1.2491,1.2538,0.5963,308.3378,359.9424,0.0000,0.0000,0.0000,310.1108
1058111,1094756,36644.50000000,1.2503,1.2493,1.2536,0.6152,306.5277,-0.0022,0.0000,0.0000,0.0000,308.3378
1058111,1094767,36655.63000000,1.2503,1.2493,1.2536,0.6152,306.5277,-0.0022,0.0000,0.0000,0.0000,308.3378
1058111,1094778,36666.75000000,1.2504,1.2493,1.2531,0.6561,302.8424,0.1990,0.0000,0.0000,0.0000,304.6482
1058111,1094789,36677.88000000,1.2500,1.2497,1.2529,0.6948,300.9496,0.1870,0.0000,0.0000,0.0000,302.8424
1058111,1094800,36688.88000000,1.2499,1.2491,1.2526,0.7444,299.0721,0.2342,0.0000,0.0000,0.0000,300.9496
1058111,1094811,36700.00000000,1.2498,1.2494,1.2523,0.7552,297.2566,0.2753,0.0000,0.0000,0.0000,299.0721
1058111,1094822,36711.13000000,1.2494,1.2499,1.2523,0.7807,295.4180,0.2997,0.0000,0.0000,0.0000,297.2566
1058111,1094833,36722.25000000,1.2493,1.2489,1.2520,0.8242,293.5735,0.3270,0.0000,0.0000,0.0000,295.4180
1058111,1094845,36733.38000000,1.2500,1.2506,1.2521,0.8577,291.7314,0.3734,0.0000,0.0000,0.0000,293.5735
1058111,1094856,36744.50000000,1.2499,1.2508,1.2519,0.8482,289.7905,0.4382,0.0000,0.0000,0.0000,291.7314
1058111,1094867,36755.63000000,1.2500,1.2501,1.2515,0.8581,287.8328,0.5057,0.0000,0.0000,0.0000,289.7905
1058111,1094878,36766.63000000,1.2499,1.2499,1.2512,0.9608,285.9143,0.5172,0.0000,0.0000,0.0000,287.8328
1058111,1094889,36777.75000000,1.2499,1.2496,1.2510,1.0010,283.9799,0.5527,0.0000,0.0000,0.0000,285.9143
1058111,1094900,36788.88000000,1.2499,1.2491,1.2507,1.0104,282.0444,0.6295,0.0000,0.0000,0.0000,283.9799
